name,conservation-area,organisation,documentation-url,geometry,entry-date,start-date,end-date,slug
Aston Tirrold/Aston Upthorpe Conservation Area,F8__40,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.199124 51.572718,-1.200062 51.572906,-1.199881 51.573174,-1.199483 51.573097,-1.199211 51.573707,-1.199556 51.573781,-1.199523 51.573843,-1.199853 51.573901,-1.199782 51.573984,-1.199840 51.573993,-1.199765 51.574080,-1.199801 51.574138,-1.199745 51.574164,-1.199969 51.574410,-1.200298 51.574434,-1.200233 51.574473,-1.200923 51.574551,-1.201639 51.574681,-1.202761 51.574703,-1.203623 51.574803,-1.203766 51.574856,-1.205275 51.575032,-1.205396 51.574744,-1.204567 51.574635,-1.204591 51.573729,-1.204641 51.573634,-1.204895 51.573479,-1.205236 51.573471,-1.205262 51.573056,-1.205822 51.572199,-1.205877 51.572063,-1.204781 51.572047,-1.205087 51.571487,-1.205328 51.571273,-1.205432 51.571120,-1.205673 51.570168,-1.203377 51.569900,-1.203511 51.569394,-1.203461 51.568614,-1.202347 51.568372,-1.200583 51.568363,-1.200211 51.568209,-1.199736 51.567862,-1.199607 51.567669,-1.199566 51.567388,-1.198959 51.567332,-1.198089 51.567301,-1.197771 51.568354,-1.197652 51.568348,-1.197540 51.568665,-1.197673 51.568688,-1.197413 51.569457,-1.196718 51.569331,-1.196625 51.569563,-1.197005 51.569620,-1.196639 51.570077,-1.196674 51.570204,-1.196596 51.570378,-1.196243 51.570360,-1.196219 51.570450,-1.196134 51.570441,-1.196030 51.571123,-1.197207 51.571283,-1.197172 51.571492,-1.197060 51.571591,-1.197004 51.571870,-1.197448 51.572388,-1.197048 51.572756,-1.196354 51.572687,-1.196241 51.572930,-1.197070 51.573019,-1.197281 51.572661,-1.197544 51.572403,-1.199124 51.572718)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--40
Beckley Conservation Area,F8__41,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.179182 51.796978,-1.179338 51.797254,-1.179414 51.797522,-1.179406 51.797993,-1.179356 51.798267,-1.178993 51.798675,-1.178755 51.799268,-1.178577 51.799397,-1.179849 51.800352,-1.180308 51.800128,-1.180527 51.800132,-1.180530 51.799402,-1.181010 51.799335,-1.181538 51.799159,-1.181538 51.799027,-1.181368 51.798693,-1.182923 51.798148,-1.183334 51.798233,-1.183635 51.798145,-1.184838 51.798108,-1.184830 51.798304,-1.184808 51.798306,-1.184820 51.798898,-1.185786 51.798710,-1.185966 51.798980,-1.186089 51.799283,-1.186154 51.799323,-1.186558 51.799247,-1.186499 51.799073,-1.187781 51.798837,-1.187310 51.798336,-1.187769 51.798168,-1.187239 51.797619,-1.187447 51.797444,-1.187296 51.797294,-1.187423 51.797247,-1.187441 51.797182,-1.188882 51.796972,-1.188108 51.795975,-1.188605 51.795664,-1.188508 51.795555,-1.185209 51.796150,-1.184571 51.795024,-1.183904 51.795103,-1.184118 51.795461,-1.184311 51.796405,-1.183329 51.796449,-1.183324 51.796415,-1.182414 51.796364,-1.182388 51.796279,-1.182135 51.796011,-1.182008 51.796048,-1.181990 51.796221,-1.182017 51.796277,-1.181966 51.796346,-1.181471 51.796357,-1.181545 51.796088,-1.181701 51.795724,-1.181810 51.795546,-1.181741 51.795530,-1.181650 51.795655,-1.181467 51.795613,-1.181443 51.796037,-1.181383 51.796196,-1.181371 51.796374,-1.180835 51.796518,-1.180214 51.796516,-1.179995 51.796545,-1.178879 51.797074,-1.179182 51.796978)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--41
Berrick Salome Conservation Area,F8__42,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.102287 51.639479,-1.102709 51.639343,-1.103127 51.639913,-1.102402 51.640122,-1.102530 51.640340,-1.102448 51.640383,-1.101524 51.640650,-1.101738 51.640974,-1.102109 51.641347,-1.102209 51.641594,-1.102377 51.641735,-1.103059 51.641641,-1.103122 51.641805,-1.103538 51.641753,-1.103479 51.642110,-1.103363 51.642090,-1.102674 51.642209,-1.102895 51.642548,-1.102470 51.642650,-1.101052 51.643414,-1.100516 51.643656,-1.100406 51.643698,-1.100287 51.643559,-1.099658 51.643619,-1.099500 51.644112,-1.099516 51.644204,-1.099639 51.644184,-1.099958 51.644119,-1.100452 51.643945,-1.101138 51.644725,-1.102328 51.644600,-1.102342 51.644638,-1.102290 51.644731,-1.102032 51.645058,-1.102508 51.645239,-1.102968 51.645303,-1.102872 51.645612,-1.103103 51.645701,-1.103034 51.645830,-1.103060 51.646117,-1.102965 51.646620,-1.102558 51.646728,-1.102399 51.646725,-1.102473 51.646942,-1.101968 51.647010,-1.101984 51.647055,-1.101674 51.647113,-1.101777 51.647479,-1.101881 51.647631,-1.102786 51.647490,-1.102824 51.647616,-1.103329 51.647570,-1.103371 51.646955,-1.103551 51.646219,-1.103639 51.646091,-1.103531 51.645933,-1.103515 51.645770,-1.103598 51.644751,-1.104242 51.644936,-1.104396 51.644771,-1.104371 51.644754,-1.104742 51.644410,-1.104319 51.644167,-1.104302 51.643828,-1.104354 51.643694,-1.104599 51.643462,-1.104470 51.643414,-1.105453 51.642381,-1.105836 51.642071,-1.106100 51.641768,-1.106186 51.641710,-1.106101 51.641327,-1.106448 51.641269,-1.106300 51.640897,-1.106228 51.640619,-1.104677 51.640715,-1.104597 51.641132,-1.104357 51.641116,-1.104343 51.641312,-1.104396 51.641338,-1.104364 51.641564,-1.103707 51.641514,-1.103800 51.641015,-1.103868 51.640808,-1.103739 51.640694,-1.103531 51.640263,-1.102971 51.639567,-1.102642 51.639067,-1.102901 51.639112,-1.102933 51.638915,-1.102941 51.638788,-1.102535 51.638744,-1.102755 51.638306,-1.101763 51.638082,-1.100324 51.637679,-1.100183 51.637839,-1.100160 51.637941,-1.100299 51.638191,-1.101264 51.638489,-1.101251 51.638553,-1.100710 51.639243,-1.101298 51.639359,-1.101435 51.639222,-1.101819 51.639583,-1.102287 51.639479)),((-1.105497 51.638682,-1.105594 51.638416,-1.105570 51.638397,-1.105388 51.638340,-1.105196 51.638331,-1.105239 51.638248,-1.105107 51.638245,-1.105098 51.638306,-1.104878 51.638298,-1.104779 51.638616,-1.105159 51.638680,-1.105497 51.638682)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--42
Brightwell Baldwin Conservation Area,F8__43,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.056617 51.655331,-1.056838 51.655296,-1.057407 51.655513,-1.058187 51.655704,-1.058702 51.655969,-1.059312 51.656038,-1.059928 51.656228,-1.060516 51.655575,-1.061401 51.655023,-1.061290 51.654900,-1.061268 51.654743,-1.063373 51.653802,-1.062950 51.653520,-1.062166 51.653118,-1.060964 51.652257,-1.060720 51.652002,-1.060541 51.651686,-1.060427 51.651359,-1.060289 51.650787,-1.060166 51.650551,-1.058966 51.649443,-1.058422 51.649047,-1.058131 51.648707,-1.057845 51.648475,-1.057780 51.648483,-1.057719 51.648544,-1.057623 51.648898,-1.057444 51.649252,-1.057080 51.649151,-1.056553 51.649483,-1.056128 51.649013,-1.055969 51.649136,-1.054846 51.649658,-1.054797 51.649757,-1.054872 51.649836,-1.054785 51.649871,-1.054765 51.649929,-1.054802 51.650001,-1.054538 51.650105,-1.054658 51.650240,-1.054392 51.650342,-1.053971 51.650474,-1.053893 51.650352,-1.053896 51.650306,-1.053443 51.649843,-1.053138 51.649960,-1.053034 51.650112,-1.052803 51.650136,-1.052597 51.650237,-1.052233 51.650686,-1.052083 51.650777,-1.052199 51.650933,-1.051511 51.651093,-1.051242 51.651122,-1.049802 51.651102,-1.049717 51.651072,-1.049506 51.651100,-1.049255 51.652913,-1.049383 51.653302,-1.049619 51.654354,-1.049684 51.655179,-1.052067 51.654424,-1.054043 51.656645,-1.055990 51.655640,-1.056466 51.655351,-1.056617 51.655331)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--43
Brightwell-cum-Sotwell Conservation Area,F8__44,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.149393 51.608959,-1.149219 51.608862,-1.147774 51.610243,-1.148349 51.610452,-1.148349 51.610634,-1.148138 51.610828,-1.148311 51.610939,-1.148814 51.610707,-1.149347 51.610846,-1.149114 51.611088,-1.149548 51.611257,-1.149805 51.611012,-1.150430 51.611297,-1.150397 51.611332,-1.150507 51.611390,-1.150897 51.611555,-1.151816 51.611758,-1.152469 51.611840,-1.152222 51.612378,-1.153454 51.612643,-1.154128 51.612887,-1.154955 51.613128,-1.155150 51.612792,-1.155205 51.612801,-1.155256 51.612763,-1.155351 51.612785,-1.155205 51.612955,-1.155327 51.613085,-1.155415 51.613091,-1.155434 51.613220,-1.155338 51.613448,-1.155492 51.613484,-1.155549 51.613565,-1.155327 51.614053,-1.155662 51.614190,-1.155819 51.613945,-1.156236 51.614099,-1.156815 51.614168,-1.156798 51.614232,-1.157117 51.614369,-1.157198 51.614179,-1.157346 51.614188,-1.157882 51.614120,-1.157931 51.614349,-1.158404 51.614306,-1.159072 51.614414,-1.159093 51.614347,-1.160010 51.614442,-1.160121 51.614105,-1.161165 51.614054,-1.161282 51.614003,-1.162846 51.613956,-1.163586 51.613585,-1.164021 51.613873,-1.163874 51.613967,-1.163667 51.614186,-1.163553 51.614739,-1.163555 51.615054,-1.164189 51.615068,-1.164253 51.615395,-1.164665 51.615426,-1.164608 51.615612,-1.165685 51.615818,-1.165898 51.615181,-1.165984 51.615190,-1.166214 51.615127,-1.166332 51.614983,-1.166444 51.614764,-1.166734 51.614802,-1.166802 51.614579,-1.166451 51.614517,-1.166557 51.614176,-1.166728 51.614206,-1.166997 51.613610,-1.167141 51.613625,-1.167055 51.613841,-1.167450 51.613906,-1.167340 51.614284,-1.167880 51.614382,-1.168207 51.613220,-1.168084 51.613216,-1.168148 51.612869,-1.168326 51.612412,-1.166140 51.611642,-1.166044 51.611678,-1.166028 51.611798,-1.165971 51.611880,-1.165599 51.612252,-1.165155 51.612094,-1.164592 51.613074,-1.164189 51.613012,-1.164214 51.612764,-1.163470 51.612601,-1.163439 51.612653,-1.162259 51.612343,-1.161920 51.612292,-1.161875 51.612163,-1.161425 51.612080,-1.160827 51.612113,-1.160730 51.612169,-1.160672 51.611811,-1.160584 51.611809,-1.160402 51.610507,-1.160305 51.610430,-1.159697 51.610495,-1.159241 51.611930,-1.159060 51.611994,-1.157596 51.611919,-1.156651 51.611614,-1.155980 51.611358,-1.154921 51.611132,-1.152235 51.610772,-1.151401 51.610763,-1.151152 51.610873,-1.150941 51.610855,-1.150447 51.610700,-1.150969 51.609868,-1.149393 51.608959),(-1.157282 51.614124,-1.156556 51.614093,-1.155847 51.613879,-1.155713 51.613715,-1.155690 51.613559,-1.155727 51.613400,-1.156546 51.613461,-1.156688 51.612880,-1.156825 51.612851,-1.157164 51.612407,-1.157767 51.612520,-1.157792 51.612434,-1.158651 51.612648,-1.158008 51.613986,-1.157919 51.614046,-1.157282 51.614124)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--44
Britwell Salome Conservation Area,F8__45,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.038456 51.630882,-1.039157 51.630804,-1.040041 51.630638,-1.040387 51.630526,-1.042264 51.629586,-1.047518 51.627169,-1.047976 51.626932,-1.047733 51.626869,-1.047598 51.626793,-1.047234 51.626483,-1.046725 51.625981,-1.046240 51.625791,-1.045713 51.625672,-1.044788 51.625538,-1.042877 51.625191,-1.041776 51.625046,-1.041535 51.624955,-1.041260 51.624769,-1.040961 51.624451,-1.037665 51.621972,-1.035176 51.623792,-1.035070 51.623946,-1.034175 51.624581,-1.033320 51.625129,-1.032310 51.625892,-1.031725 51.626398,-1.031688 51.626467,-1.031651 51.626819,-1.031506 51.627170,-1.030502 51.628666,-1.031156 51.629297,-1.031297 51.629485,-1.031376 51.629676,-1.031353 51.629838,-1.031202 51.630076,-1.031253 51.630592,-1.031022 51.631264,-1.031021 51.631376,-1.031098 51.631368,-1.031252 51.631264,-1.031589 51.631262,-1.032054 51.631304,-1.032041 51.631406,-1.032003 51.631513,-1.031956 51.631552,-1.030982 51.631691,-1.031160 51.631945,-1.031208 51.632104,-1.031204 51.632291,-1.030947 51.632394,-1.030980 51.632419,-1.030951 51.632426,-1.030837 51.632624,-1.030636 51.632792,-1.030814 51.632905,-1.031275 51.632805,-1.031335 51.632984,-1.031526 51.633285,-1.031691 51.633243,-1.031718 51.633283,-1.031897 51.633235,-1.031875 51.633195,-1.031999 51.633152,-1.032270 51.633095,-1.032186 51.632770,-1.032294 51.632754,-1.033174 51.633106,-1.034663 51.631956,-1.035045 51.631724,-1.035551 51.631494,-1.036498 51.631293,-1.037005 51.631094,-1.037556 51.630944,-1.037865 51.630901,-1.038456 51.630882)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--45
Chalgrove Conservation Area,F8__46,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.081288 51.668007,-1.081565 51.668167,-1.081405 51.668301,-1.081591 51.668388,-1.081419 51.668537,-1.081907 51.668723,-1.082256 51.668431,-1.082342 51.668306,-1.081896 51.668119,-1.081274 51.667724,-1.081821 51.667478,-1.081521 51.667378,-1.081519 51.667078,-1.081053 51.667040,-1.080956 51.666925,-1.080889 51.666893,-1.080661 51.666803,-1.080469 51.666786,-1.080422 51.666890,-1.080310 51.667017,-1.080126 51.667119,-1.079857 51.667333,-1.080183 51.667455,-1.080399 51.667321,-1.080546 51.667417,-1.080265 51.667582,-1.079857 51.667928,-1.080682 51.668366,-1.081189 51.667951,-1.081288 51.668007)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--46
Checkendon Conservation Area,F8__47,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.046240 51.543636,-1.047961 51.544380,-1.048010 51.544337,-1.047948 51.544134,-1.048378 51.543769,-1.048458 51.543808,-1.049428 51.542788,-1.049539 51.542755,-1.049567 51.542661,-1.047925 51.542054,-1.047144 51.542778,-1.045627 51.542084,-1.045487 51.541970,-1.045440 51.541874,-1.045437 51.541731,-1.045524 51.541580,-1.046992 51.540896,-1.046818 51.540767,-1.046396 51.540915,-1.045883 51.540530,-1.045611 51.540846,-1.045006 51.540850,-1.045072 51.540979,-1.044618 51.541237,-1.044763 51.541335,-1.044517 51.541460,-1.044381 51.541372,-1.044276 51.541439,-1.044224 51.541407,-1.044173 51.541440,-1.044226 51.541472,-1.044090 51.541556,-1.043809 51.541417,-1.043570 51.541556,-1.043622 51.541584,-1.043558 51.541759,-1.043412 51.541887,-1.043732 51.542036,-1.043434 51.542216,-1.043562 51.542328,-1.043531 51.542367,-1.042996 51.542729,-1.043414 51.542842,-1.043837 51.542537,-1.044239 51.542632,-1.043945 51.543064,-1.044522 51.543198,-1.044666 51.543364,-1.044940 51.543237,-1.045172 51.543180,-1.045151 51.542941,-1.045302 51.542787,-1.045389 51.542763,-1.045578 51.542823,-1.045646 51.542735,-1.045694 51.542749,-1.046240 51.543636)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--47
Chinnor Conservation Area,F8__48,local-authority-eng:SOX,,"MULTIPOLYGON (((-0.905230 51.701687,-0.905279 51.701721,-0.905607 51.701645,-0.905836 51.701962,-0.905654 51.702029,-0.905556 51.702012,-0.904742 51.702325,-0.904555 51.702177,-0.904458 51.702138,-0.904031 51.702384,-0.903866 51.702152,-0.903533 51.702068,-0.903346 51.702304,-0.903283 51.702597,-0.903524 51.702833,-0.903859 51.703286,-0.904171 51.703191,-0.904545 51.703853,-0.905619 51.704848,-0.905877 51.704761,-0.906255 51.705048,-0.906145 51.705085,-0.906402 51.705358,-0.906644 51.705264,-0.906785 51.705393,-0.906705 51.705430,-0.906992 51.705851,-0.907636 51.705519,-0.907954 51.705829,-0.907505 51.705970,-0.907583 51.706096,-0.907745 51.706043,-0.908060 51.706330,-0.908035 51.706459,-0.908235 51.706681,-0.910330 51.706001,-0.910263 51.705739,-0.910135 51.705592,-0.910579 51.705456,-0.910384 51.705252,-0.909849 51.705417,-0.909774 51.705303,-0.909048 51.705552,-0.909279 51.705817,-0.908561 51.706062,-0.908387 51.706031,-0.908217 51.705910,-0.907443 51.705180,-0.908124 51.704862,-0.907933 51.704682,-0.907903 51.704656,-0.907770 51.704710,-0.907511 51.704494,-0.907380 51.704570,-0.907226 51.704421,-0.906788 51.704590,-0.906420 51.704205,-0.906894 51.704016,-0.906550 51.703618,-0.906422 51.703663,-0.906161 51.703362,-0.906076 51.703391,-0.906017 51.703349,-0.905689 51.702951,-0.906291 51.702759,-0.906470 51.702350,-0.906073 51.701884,-0.906940 51.701695,-0.906993 51.701623,-0.906509 51.701044,-0.905057 51.701550,-0.905230 51.701687)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--48
Cholsey Conservation Area,F8__49,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.154459 51.575842,-1.154652 51.575799,-1.154409 51.575603,-1.154447 51.575552,-1.154753 51.575567,-1.154834 51.575426,-1.154711 51.575135,-1.154628 51.575014,-1.154563 51.574999,-1.154531 51.574945,-1.154555 51.574940,-1.154474 51.574686,-1.154594 51.574651,-1.154100 51.574445,-1.153691 51.574834,-1.153483 51.575093,-1.153467 51.575198,-1.153549 51.575609,-1.153526 51.575779,-1.153273 51.575880,-1.152623 51.576263,-1.152729 51.576349,-1.152632 51.576431,-1.152891 51.576638,-1.153398 51.576816,-1.153563 51.576737,-1.153303 51.576515,-1.153769 51.576308,-1.153500 51.575958,-1.153719 51.575850,-1.153917 51.575915,-1.154070 51.575862,-1.154203 51.575997,-1.154250 51.575980,-1.154301 51.575877,-1.154459 51.575842)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--49
Clifton Hampden Conservation Area,F8__50,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.212210 51.658707,-1.212158 51.658704,-1.212177 51.658547,-1.212209 51.658545,-1.212191 51.658356,-1.214113 51.658017,-1.214221 51.657884,-1.213761 51.656788,-1.213463 51.656175,-1.214007 51.656053,-1.217867 51.654599,-1.218286 51.654431,-1.218351 51.654313,-1.217159 51.654111,-1.216431 51.653730,-1.216570 51.653601,-1.216888 51.653471,-1.216516 51.653050,-1.216103 51.653203,-1.215961 51.653166,-1.215646 51.652993,-1.215375 51.652885,-1.215116 51.652996,-1.214266 51.653269,-1.213717 51.653394,-1.212853 51.653692,-1.211790 51.653827,-1.211499 51.652979,-1.211326 51.653019,-1.210846 51.653192,-1.210494 51.653277,-1.210557 51.653412,-1.210128 51.653438,-1.209969 51.653486,-1.209878 51.653817,-1.209868 51.654156,-1.209789 51.654237,-1.209554 51.654363,-1.208939 51.653996,-1.209127 51.653641,-1.209110 51.653512,-1.208837 51.653424,-1.208686 51.653412,-1.208509 51.653776,-1.208458 51.653765,-1.208418 51.653842,-1.208676 51.653925,-1.209559 51.654428,-1.209063 51.654626,-1.209061 51.654908,-1.209098 51.655190,-1.208668 51.655063,-1.208379 51.655136,-1.208288 51.655500,-1.208289 51.655918,-1.207686 51.656075,-1.206864 51.656339,-1.206071 51.656643,-1.205522 51.656908,-1.206821 51.657770,-1.207199 51.657585,-1.207585 51.657445,-1.208053 51.657300,-1.208606 51.657189,-1.209202 51.657980,-1.209302 51.658260,-1.209380 51.658684,-1.208861 51.659564,-1.209403 51.659622,-1.209258 51.660063,-1.209754 51.660199,-1.209954 51.660376,-1.210148 51.660303,-1.210345 51.660303,-1.210345 51.660328,-1.211762 51.660306,-1.211723 51.659828,-1.211578 51.659825,-1.211560 51.659654,-1.210041 51.659616,-1.210090 51.659385,-1.210065 51.659193,-1.210492 51.658919,-1.210734 51.658586,-1.211405 51.658635,-1.211443 51.658748,-1.211431 51.658832,-1.212209 51.658878,-1.212210 51.658707)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--50
Culham Conservation Area,F8__51,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.277599 51.651434,-1.277906 51.650923,-1.277890 51.650795,-1.277602 51.650809,-1.277510 51.650318,-1.277655 51.650085,-1.277845 51.649097,-1.277248 51.649072,-1.276122 51.649112,-1.273620 51.649359,-1.273388 51.649352,-1.273392 51.649314,-1.273150 51.649368,-1.273239 51.649592,-1.273235 51.650255,-1.273167 51.651101,-1.273195 51.651497,-1.272285 51.651624,-1.271863 51.651595,-1.271829 51.652006,-1.270852 51.651990,-1.270663 51.652454,-1.269566 51.652435,-1.269618 51.652101,-1.268596 51.652066,-1.268152 51.653691,-1.268729 51.653762,-1.271851 51.654277,-1.272046 51.654458,-1.272391 51.654560,-1.272855 51.654563,-1.273192 51.653951,-1.275169 51.653718,-1.274924 51.653127,-1.275023 51.653079,-1.274991 51.653047,-1.274894 51.653052,-1.274746 51.652711,-1.275624 51.652410,-1.275951 51.652247,-1.276781 51.652036,-1.276508 51.651656,-1.276773 51.651603,-1.276985 51.651615,-1.277599 51.651434)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--51
Cuxham Conservation Area,F8__52,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.035122 51.653080,-1.035103 51.653317,-1.036894 51.653129,-1.036752 51.652610,-1.036982 51.652597,-1.036965 51.652471,-1.036844 51.652238,-1.036990 51.652223,-1.037596 51.652291,-1.037872 51.652354,-1.037697 51.652577,-1.038224 51.652616,-1.038289 51.652687,-1.038371 51.652979,-1.038866 51.652937,-1.038860 51.652896,-1.039157 51.652658,-1.039718 51.652799,-1.040430 51.653113,-1.040933 51.654245,-1.041420 51.655149,-1.041656 51.655541,-1.041963 51.655880,-1.042057 51.656084,-1.042115 51.656364,-1.042297 51.656616,-1.042334 51.656820,-1.042525 51.656844,-1.042886 51.656811,-1.043205 51.656690,-1.043170 51.656646,-1.044111 51.656407,-1.044365 51.656607,-1.044457 51.656820,-1.044648 51.657020,-1.045737 51.656678,-1.044972 51.655950,-1.044551 51.655502,-1.043635 51.654840,-1.042224 51.653716,-1.041679 51.652967,-1.041367 51.652642,-1.041289 51.652471,-1.041327 51.651762,-1.041953 51.651675,-1.040972 51.650090,-1.040710 51.649787,-1.040386 51.649510,-1.040065 51.649636,-1.039866 51.649659,-1.038532 51.649540,-1.037538 51.649523,-1.037376 51.649475,-1.037338 51.649551,-1.037343 51.649956,-1.037437 51.650927,-1.034661 51.651201,-1.034906 51.651810,-1.034833 51.651903,-1.035053 51.652331,-1.034343 51.652416,-1.034329 51.652525,-1.034900 51.652509,-1.034961 51.652684,-1.035127 51.652900,-1.035122 51.653080)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--52
Didcot Northbourne Conservation Area,F8__53,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.234897 51.606601,-1.236779 51.606123,-1.238771 51.606054,-1.239320 51.604794,-1.234511 51.604117,-1.234468 51.604170,-1.234267 51.604961,-1.233734 51.606771,-1.234897 51.606601)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--53
Didcot Old Conservation Area,F8__54,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.251693 51.608346,-1.251757 51.608608,-1.251567 51.608634,-1.251412 51.608372,-1.250303 51.608491,-1.250498 51.608982,-1.249975 51.609112,-1.249735 51.609139,-1.249462 51.608585,-1.248891 51.608823,-1.248674 51.608958,-1.248024 51.609223,-1.247729 51.609410,-1.247660 51.609487,-1.247909 51.609598,-1.247974 51.609848,-1.248069 51.609947,-1.248415 51.610142,-1.248499 51.610153,-1.248071 51.610351,-1.248303 51.610570,-1.248479 51.610533,-1.248763 51.610617,-1.248890 51.610508,-1.248950 51.610525,-1.248963 51.610503,-1.249901 51.610614,-1.250232 51.610611,-1.250265 51.610994,-1.250058 51.610988,-1.249993 51.611425,-1.251111 51.611495,-1.251109 51.611302,-1.251407 51.611320,-1.251403 51.611380,-1.251747 51.611455,-1.251924 51.611404,-1.252537 51.610844,-1.252166 51.610782,-1.252250 51.610474,-1.251645 51.610462,-1.251054 51.610497,-1.250977 51.610468,-1.251119 51.610352,-1.251363 51.610252,-1.251289 51.610174,-1.251087 51.610171,-1.250989 51.609854,-1.251116 51.609769,-1.251187 51.609655,-1.251531 51.609584,-1.251471 51.609400,-1.251346 51.609382,-1.251178 51.609198,-1.251739 51.609067,-1.252580 51.608961,-1.252950 51.609307,-1.252992 51.609498,-1.253059 51.609554,-1.253196 51.609588,-1.253610 51.609583,-1.254434 51.609396,-1.254459 51.609302,-1.254429 51.609030,-1.255265 51.608935,-1.255138 51.608592,-1.255126 51.608420,-1.255020 51.607996,-1.254794 51.607567,-1.253534 51.607858,-1.253399 51.607917,-1.253352 51.607971,-1.252814 51.608072,-1.252608 51.608279,-1.251693 51.608346)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--54
Didcot Station Road Conservation Area,F8__55,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.240496 51.607799,-1.240540 51.607717,-1.239988 51.607619,-1.239450 51.608833,-1.239282 51.608890,-1.239024 51.609409,-1.239603 51.609546,-1.240064 51.608409,-1.240263 51.608257,-1.240496 51.607799)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--55
